dataset,pred_len,k_label,actual_k_ratio,reduced_variate_k,mse_ratio,mae_ratio,slot_diagnostic_dir,cycle_loss,weighted_cycle_loss,cycle_current_weight,cycle_topr_jaccard,cycle_a_effective_support,cycle_b_effective_support,cycle_slot_overlap,cycle_topr_size,A_shape,B_shape,W_shape,A_eff_mean,A_top1_mean,A_top5_mean,A_row_top5_overlap,A_row_cosine,B_eff_mean,B_top1_mean,B_top5_mean,W_eff_support_mean,W_top1_mean,W_top5_mean,W_density_gt1e-4,W_diag_mass_mean
Traffic,720,0.200,0.1995359628770301,172,1.6568310076642632,1.4720259887252234,./results/Traffic_pl720_mlp_slot_attention_ratio0.20_k172_ortho0_seed2021_slot_learned_linear_cycle0.01_cw0.2_iTransformer_custom_M_ft96_sl48_ll720_pl512_dm8_nh4_el1_dl512_df1_fctimeF_ebTrue_dtvr_projection_0/slot_diagnostics,1.7291502672866736,0.0172915022726581,0.0099999997764825,0.0021141648758202,322.7688293457031,701.7608642578125,0.0945419147610664,6.0,"(172, 862)","(172, 862)","(862, 862)",222.3658415837824,0.0188997071191481,0.07711364032214704,0.060932639523010805,0.3614947953184131,631.3027643455481,0.003020921816175789,0.014383513730395413,352.37675724740444,0.011465630529428533,0.04798622972400708,0.9070539564278831,0.000849071236798168
Traffic,720,0.299,0.2993039443155452,258,2.8715432072317606,2.322485470737999,./results/Traffic_pl720_mlp_slot_attention_ratio0.30_k258_ortho0_seed2021_slot_learned_linear_cycle0.01_cw0.2_iTransformer_custom_M_ft96_sl48_ll720_pl512_dm8_nh4_el1_dl512_df1_fctimeF_ebTrue_dtvr_projection_0/slot_diagnostics,1.6628180465884714,0.0166281800659883,0.0099999997764825,0.0116279078647494,2.3100273609161377,719.5526733398438,0.0951874628663063,4.0,"(258, 862)","(258, 862)","(862, 862)",1.8075662587589147,0.8688410060831533,0.9836113212244654,0.07249230240362264,0.09911405721191409,655.0151590381998,0.002178518333063644,0.010891464522238903,14.428217208705314,0.18057482487515467,0.49791769818927306,0.1853362654163145,0.0013982788121729686
Solar,96,0.102,0.1021897810218978,14,1.112293052035884,1.0706757856995515,./results/Solar_pl96_mlp_slot_attention_ratio0.10_k14_ortho0_seed2021_slot_learned_linear_cycle0.01_cw0.2_iTransformer_Solar_M_ft96_sl48_ll96_pl512_dm8_nh2_el1_dl512_df1_fctimeF_ebTrue_dtvr_projection_0/slot_diagnostics,0.740503111014946,0.0074050309403766,0.0099999997764825,0.0472750514745712,29.395919799804688,112.35325622558594,0.9274725914001464,10.0,"(14, 137)","(14, 137)","(137, 137)",16.664800442113293,0.13917883306510798,0.5236615242924968,0.8628990057561488,0.9328121099839786,100.2482468518314,0.01894828461667558,0.08402642789184389,15.083189788197764,0.13946084833468989,0.5156940357265682,0.9846022697000373,0.007986079911271954
Solar,96,0.197,0.1970802919708029,27,1.0821558735321137,1.0422871144589243,./results/Solar_pl96_mlp_slot_attention_ratio0.20_k27_ortho0_seed2021_slot_learned_linear_cycle0.01_cw0.2_iTransformer_Solar_M_ft96_sl48_ll96_pl512_dm8_nh2_el1_dl512_df1_fctimeF_ebTrue_dtvr_projection_0/slot_diagnostics,0.7022143758292377,0.0070221435925609,0.0099999997764825,0.0417508445680141,28.7319450378418,114.3505859375,0.8418803215026855,6.0,"(27, 137)","(27, 137)","(137, 137)",17.450296567817063,0.14917023492256196,0.5501902306343225,0.6997693664360332,0.9104532478918947,103.49376448388375,0.01566926202211267,0.07248880938088244,14.290106492160048,0.14517323547556943,0.5306430828088412,0.9641962811018169,0.00770884512336226
Solar,96,0.299,0.2992700729927007,41,1.0967035954072986,1.0513086268572522,./results/Solar_pl96_mlp_slot_attention_ratio0.30_k41_ortho0_seed2021_slot_learned_linear_cycle0.01_cw0.2_iTransformer_Solar_M_ft96_sl48_ll96_pl512_dm8_nh2_el1_dl512_df1_fctimeF_ebTrue_dtvr_projection_0/slot_diagnostics,0.7250920937755915,0.0072509207708185,0.0099999997764825,0.0209059230983257,30.411510467529297,114.8786392211914,0.7859756350517273,4.0,"(41, 137)","(41, 137)","(137, 137)",18.458188693476142,0.15414127309356515,0.5325415698696292,0.7566202090592334,0.8998743949678669,104.12002234391223,0.014811669398938554,0.07161651869335459,16.0423723714299,0.13994846040943698,0.4986304559336263,0.9784751451862113,0.008264794686390346
Solar,192,0.102,0.1021897810218978,14,1.0703811389355453,1.0382719415072474,./results/Solar_pl192_mlp_slot_attention_ratio0.10_k14_ortho0_seed2021_slot_learned_linear_cycle0.01_cw0.2_iTransformer_Solar_M_ft96_sl48_ll192_pl512_dm8_nh2_el1_dl512_df1_fctimeF_ebTrue_dtvr_projection_0/slot_diagnostics,0.7541251558483693,0.0075412513867935,0.0099999997764825,0.0510344542562961,74.44463348388672,113.03379821777344,0.5263736844062805,10.0,"(14, 137)","(14, 137)","(137, 137)",55.47560143001734,0.05651855532478219,0.2135722447273867,0.3168934240362811,0.7226216084340955,101.55294525625717,0.01819921036879177,0.08065991085618686,59.621817673025205,0.05092673376923214,0.18599589791952284,0.9892375725931056,0.007163795245427752
Solar,192,0.197,0.1970802919708029,27,1.0591005542259042,1.0271119557683037,./results/Solar_pl192_mlp_slot_attention_ratio0.20_k27_ortho0_seed2021_slot_learned_linear_cycle0.01_cw0.2_iTransformer_Solar_M_ft96_sl48_ll192_pl512_dm8_nh2_el1_dl512_df1_fctimeF_ebTrue_dtvr_projection_0/slot_diagnostics,0.7421019815039216,0.0074210196516983,0.0099999997764825,0.006734007038176,66.11791229248047,114.41259002685548,0.3385564982891083,6.0,"(27, 137)","(27, 137)","(137, 137)",46.9041795528574,0.0609053112285431,0.2304448510996685,0.23602631935965268,0.649176464920911,103.89917105891564,0.015348568432901897,0.07105990942963622,60.771487731824415,0.039415750474743584,0.16931355661566838,0.9743193563855294,0.006514553218553794
Solar,192,0.299,0.2992700729927007,41,1.0586308363138044,1.0271339565739879,./results/Solar_pl192_mlp_slot_attention_ratio0.30_k41_ortho0_seed2021_slot_learned_linear_cycle0.01_cw0.2_iTransformer_Solar_M_ft96_sl48_ll192_pl512_dm8_nh2_el1_dl512_df1_fctimeF_ebTrue_dtvr_projection_0/slot_diagnostics,0.7416398224077727,0.0074163980536947,0.0099999997764825,0.0243902429938316,67.7900390625,115.4735336303711,0.2445122003555297,4.0,"(41, 137)","(41, 137)","(137, 137)",48.88131385969893,0.06470903964206165,0.2231820601844865,0.16892179636082075,0.6472584321553598,104.87530651395917,0.014499495745172817,0.07019894813518826,61.90510691648253,0.04246632163321354,0.16178165285353358,0.9781021897810219,0.00773591915083957
Solar,336,0.102,0.1021897810218978,14,1.0856202365471965,1.044097726570974,./results/Solar_pl336_mlp_slot_attention_ratio0.10_k14_ortho0_seed2021_slot_learned_linear_cycle0.01_cw0.2_iTransformer_Solar_M_ft96_sl48_ll336_pl512_dm8_nh2_el1_dl512_df1_fctimeF_ebTrue_dtvr_projection_0/slot_diagnostics,0.7420438864386417,0.0074204387078488,0.0099999997764825,0.0868838876485824,113.8230209350586,113.80874633789062,0.4428571462631225,10.0,"(14, 137)","(14, 137)","(137, 137)",101.47053461335352,0.023812066504127587,0.09566335867253609,0.36180882609454035,0.8920939459786197,102.37824405597918,0.0178895634617798,0.07876966726181647,105.53868264350673,0.021523652614530823,0.08988473420031393,0.9973360328200757,0.007474064238914423
Solar,336,0.197,0.1970802919708029,27,1.068487489174021,1.0321526035246207,./results/Solar_pl336_mlp_slot_attention_ratio0.20_k27_ortho0_seed2021_slot_learned_linear_cycle0.01_cw0.2_iTransformer_Solar_M_ft96_sl48_ll336_pl512_dm8_nh2_el1_dl512_df1_fctimeF_ebTrue_dtvr_projection_0/slot_diagnostics,0.7338368544276331,0.0073383683842954,0.0099999997764825,0.0872053951025009,106.66319274902344,114.81472778320312,0.2730294466018677,6.0,"(27, 137)","(27, 137)","(137, 137)",91.06606723796465,0.031988695874874754,0.12131249910514065,0.19261294261294262,0.8164470989615081,104.25679392082957,0.015234493810691339,0.07056852249335575,97.11400793592315,0.024687948020546562,0.1027446465995569,0.9951515797325377,0.00893748716129661
Solar,336,0.299,0.2992700729927007,41,1.0651961604923965,1.0308687666470602,./results/Solar_pl336_mlp_slot_attention_ratio0.30_k41_ortho0_seed2021_slot_learned_linear_cycle0.01_cw0.2_iTransformer_Solar_M_ft96_sl48_ll336_pl512_dm8_nh2_el1_dl512_df1_fctimeF_ebTrue_dtvr_projection_0/slot_diagnostics,0.7283218236981144,0.0072832180774921,0.0099999997764825,0.0634146407246589,95.53569793701172,116.00061798095705,0.3286585509777069,4.0,"(41, 137)","(41, 137)","(137, 137)",78.98133625497232,0.05406460480553114,0.17455556707616937,0.28126693766937666,0.7518067983785477,105.67578882558799,0.014009224350001447,0.06894945678900331,86.97838313412512,0.04088908662169781,0.13846399374225077,0.9857744152592041,0.010484339435217581
Solar,720,0.102,0.1021897810218978,14,1.1010119867923616,1.0525814413263794,./results/Solar_pl720_mlp_slot_attention_ratio0.10_k14_ortho0_seed2021_slot_learned_linear_cycle0.01_cw0.2_iTransformer_Solar_M_ft96_sl48_ll720_pl512_dm8_nh2_el1_dl512_df1_fctimeF_ebTrue_dtvr_projection_0/slot_diagnostics,0.6794727742141676,0.0067947275863688,0.0099999997764825,0.0263157915323972,64.76530456542969,114.2589111328125,0.5175824761390686,10.0,"(14, 137)","(14, 137)","(137, 137)",46.98852307800895,0.06153461842276398,0.22681882816199686,0.31070120355834635,0.7739183118740534,103.21047187190932,0.017601026057217535,0.07720562107775832,54.23588536922074,0.05014165610914318,0.19017862243372935,0.9157653577707923,0.007373647590142349
Solar,720,0.197,0.1970802919708029,27,1.0907447626082687,1.0424628554718094,./results/Solar_pl720_mlp_slot_attention_ratio0.20_k27_ortho0_seed2021_slot_learned_linear_cycle0.01_cw0.2_iTransformer_Solar_M_ft96_sl48_ll720_pl512_dm8_nh2_el1_dl512_df1_fctimeF_ebTrue_dtvr_projection_0/slot_diagnostics,0.6645904401867415,0.006645904252806,0.0099999997764825,0.0134680140763521,61.28394317626953,115.96895599365234,0.4924026727676391,6.0,"(27, 137)","(27, 137)","(137, 137)",42.698083632043684,0.06902337709151635,0.25024962050757,0.331829692940804,0.7509455723360944,105.78426630185083,0.01444015693976225,0.0683873555267444,50.5246371125737,0.05849176472817019,0.21066786450545294,0.9541264851617028,0.007514475658597789
Solar,720,0.299,0.2992700729927007,41,1.0929357772993382,1.0395617414791127,./results/Solar_pl720_mlp_slot_attention_ratio0.30_k41_ortho0_seed2021_slot_learned_linear_cycle0.01_cw0.2_iTransformer_Solar_M_ft96_sl48_ll720_pl512_dm8_nh2_el1_dl512_df1_fctimeF_ebTrue_dtvr_projection_0/slot_diagnostics,0.6789767259592687,0.006789767108377,0.0099999997764825,0.0104529624804854,55.67136001586914,116.76545715332033,0.3161585330963135,4.0,"(41, 137)","(41, 137)","(137, 137)",39.90960969847984,0.08464321171459743,0.26637923955739484,0.2566782810685249,0.6606221534691996,106.61302447664136,0.013638460727117569,0.06731410985721233,46.48020039959106,0.06597164375745627,0.2214594474914635,0.8635516010442751,0.007828264612987782
